phase_index,bundle,seed,requested_timesteps,rollout_timesteps,model_timesteps_after_phase,monitor_file
0,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,1,144000,144000,145152,monitor_phase_0000.csv
